Price,Close,High,Low,Open,Volume
2005-03-02,1.324487566947937,1.3476030894874256,1.3232872355703538,1.3283902722233447,458161200
2005-03-03,1.2545408010482788,1.3331932133058557,1.237429541801826,1.3319928820073932,1411653600
2005-03-04,1.285161018371582,1.2911642748131715,1.2563414594979456,1.2836597783988242,756618800
2005-03-07,1.2833601236343384,1.2983701237897094,1.2713519030635656,1.2848605625133909,450632000
2005-03-08,1.2167153358459473,1.2656479439747716,1.2038067908725425,1.2578432363160006,1021451200
2005-03-09,1.181291937828064,1.2092103944850103,1.165681815150492,1.1899976737355653,1322465200
2005-03-10,1.1957013607025146,1.2086099066124327,1.1737869737055338,1.1866955196154518,777109200
2005-03-11,1.2089101076126099,1.2185169675804557,1.1948013284108179,1.2071088589447543,632830800
2005-03-14,1.2104109525680542,1.2245206278123306,1.1863952153353736,1.216415012129891,605385200
2005-03-15,1.2296239137649536,1.235027859062942,1.2083097434639136,1.2200179575997088,508608800
2005-03-16,1.2362282276153564,1.270150836414476,1.2242208070965763,1.237129352806045,697813200
2005-03-17,1.2683500051498413,1.2872627062980808,1.2404306641613507,1.246734931278406,801920000
2005-03-18,1.289664387702942,1.3040741721793168,1.275854718654498,1.3007715833683016,940150400
2005-03-21,1.3118786811828613,1.3199841968716133,1.2866618107374472,1.2995703537532068,541128000
2005-03-22,1.2857615947723389,1.3196841966828627,1.2812586752131296,1.3121787963351863,551415200
2005-03-23,1.2773561477661133,1.302873131675674,1.2614451204425345,1.2743536663271902,609823200
2005-03-24,1.2758547067642212,1.290864706731585,1.2758547067642212,1.2881631352001683,352704800
2005-03-28,1.2767560482025146,1.2896645942484615,1.2749546996007945,1.2833603250557588,275410800
2005-03-29,1.253339171409607,1.2857614306128153,1.2458346738464952,1.2776558157105513,461356000
2005-03-30,1.284860372543335,1.284860372543335,1.255440692418114,1.2629460921978808,394959600
2005-03-31,1.2509384155273438,1.2764554050805115,1.2485369509004547,1.2743539481767678,636134800
2005-04-01,1.2275222539901733,1.2662486851537684,1.2179162994168498,1.2635463121408028,641284000
2005-04-04,1.2335267066955566,1.2401310838526602,1.20560825791487,1.2305251269998954,580014400
2005-04-05,1.2575422525405884,1.2680493329668578,1.2335265124650157,1.2374293169770487,556239600
2005-04-06,1.2707518339157104,1.2851616200993599,1.2653478885387148,1.2728532902933545,414825600
2005-04-07,1.307676076889038,1.3133801299206338,1.268350326220033,1.2707517901630323,506987600
2005-04-08,1.313080072402954,1.3343942430986073,1.3070759113005916,1.3118789395736148,649950000
2005-04-11,1.2584432363510132,1.3283897941825056,1.2581431285638731,1.3253882152964354,821662800
2005-04-12,1.2806580066680908,1.296569034876601,1.261145182927457,1.2755549703330102,981061200
2005-04-13,1.2320255041122437,1.2905648773448126,1.2125126803102797,1.2893645460382355,1371946800
2005-04-14,1.1185494661331177,1.1875959224581565,1.1059410272420342,1.1650805166141247,2753192400
2005-04-15,1.061211347579956,1.1182493815574066,1.0591098909528314,1.0993367729281196,1728087200
2005-04-18,1.0693163871765137,1.0897303277254953,1.02068390086626,1.0507037945617625,1327177600
2005-04-19,1.113446831703186,1.1239538178041277,1.0768217329232372,1.0987369309182662,1081642800
2005-04-20,1.0660139322280884,1.1329589117636447,1.0639125764819806,1.1305574482277514,945131600
2005-04-21,1.1161479949951172,1.1170490200514243,1.0777224627978945,1.0927323658572252,759592400
2005-04-22,1.0657140016555786,1.110744707037104,1.047702420923629,1.1059408773400765,839129200
2005-04-25,1.1101434230804443,1.1113445555713573,1.084026331673375,1.095433533133125,746460400
2005-04-26,1.0864280462265015,1.1260547058755381,1.0843265899468917,1.1041395189596077,810507600
2005-04-27,1.0792235136032104,1.091531040747509,1.066014059734718,1.077422165228493,613888800
2005-04-28,1.0669150352478027,1.090930772344415,1.057908394839944,1.0894295320058616,575106000
2005-04-29,1.082525610923767,1.08762944948096,1.0573086303119164,1.0852271833462757,671630400
2005-05-02,1.093632459640503,1.100237537059742,1.0813249329160548,1.0870280836418675,465920000
2005-05-03,1.0870281457901,1.1029391716743053,1.081625002367876,1.092732198668519,496739600
2005-05-04,1.1152474880218506,1.1167478266270685,1.083726348900819,1.0840264567030384,448176400
2005-05-05,1.1011377573013306,1.1188493289172983,1.0948335893382684,1.1182491132880465,387366000
2005-05-06,1.11794912815094,1.1206506997545422,1.1044403683064228,1.107442047730684,326247600
2005-05-09,1.1098434925079346,1.124253276988282,1.103239216710574,1.1191502416891244,355695200
2005-05-10,1.0933321714401245,1.1182489318406326,1.0906306003291908,1.10323903441241,440263600
2005-05-11,1.069016695022583,1.0708180436571184,0.9939661800847492,1.0567083644794162,2041981200
2005-05-12,1.0245870351791382,1.0684156071343258,1.0206842302987258,1.0633125712631928,970242000
2005-05-13,1.0437997579574585,1.057608526845557,1.0227856951500194,1.0266883998598597,702713200
2005-05-16,1.0672149658203125,1.0717178848875888,1.0365941542147477,1.0374951789210751,474294800
2005-05-17,1.061510682106018,1.064513161909755,1.0368940351822284,1.0549064089320594,588344400
2005-05-18,1.0759204626083374,1.1275554197334048,1.0504034925542145,1.0642122543171568,636722800
2005-05-19,1.1272550821304321,1.1311577868058837,1.074119659775264,1.074119659775264,793161600
2005-05-20,1.1272550821304321,1.1302575634618286,1.1164479930717695,1.1182492413835163,452650800
2005-05-23,1.1935997009277344,1.1978025128949716,1.1362615738530735,1.1362615738530735,1042574400
2005-05-24,1.1917983293533325,1.2005039599919491,1.1716852964496145,1.1842937310447628,593460000
2005-05-25,1.194200038909912,1.1993038762483463,1.1803912705593684,1.185794414114155,396006800
2005-05-26,1.2230195999145508,1.2290236605193456,1.1990038585101244,1.1990038585101244,525520800
2005-05-27,1.2176157236099243,1.2245210105121875,1.2011053813290917,1.2200180896871775,316008000
2005-05-31,1.1935997009277344,1.2230194849013365,1.1881957563030507,1.220617921007033,404205200
2005-06-01,1.209810495376587,1.223619258454234,1.1966010459234568,1.1975021707228681,453812800
2005-06-02,1.20200514793396,1.2104108708341017,1.1887965985609834,1.2023052556990002,373973600
2005-06-03,1.1479692459106445,1.1581762213326054,1.1338604669294348,1.1455677814636644,956869200
2005-06-06,1.1383628845214844,1.1596770513203245,1.1275557973248858,1.1506713123280545,811966400
2005-06-07,1.0969350337982178,1.1326589891488656,1.094233462030867,1.1287562846054595,745264800
2005-06-08,1.108341932296753,1.1182487940483,1.0978349552902196,1.09963620288141,404006400
2005-06-09,1.1302577257156372,1.138963459863299,1.1053409548409923,1.1107449009579038,390255600
2005-06-10,1.075020432472229,1.1227517936333127,1.0663139008053446,1.1227517936333127,678932800
2005-06-13,1.0777223110198975,1.0990364805856867,1.0753208471121654,1.0774222031836438,435772400
2005-06-14,1.080723762512207,1.085226681744022,1.0732191643336602,1.078322198908377,347846800
2005-06-15,1.1146466732025146,1.1197505108258254,1.0897307068881075,1.1068420652746767,563343200
2005-06-16,1.1401649713516235,1.1431666524867532,1.1053413217798282,1.1164485239692294,547674400
2005-06-17,1.1500701904296875,1.1569753746182552,1.135660408136021,1.1548740190108362,596125600
2005-06-20,1.1290565729141235,1.143466360817923,1.1242535440864472,1.1362618676778922,323716400
2005-06-21,1.1365617513656616,1.1464686163743678,1.1221519663043475,1.1323589391406732,370526800
2005-06-22,1.1572751998901367,1.1587756381708347,1.1449668764113559,1.148569471409749,424925200
2005-06-23,1.1674830913543701,1.194200413110336,1.160277795457755,1.1656817423294705,674254000
2005-06-24,1.133559226989746,1.1743871203860425,1.1311577630304683,1.1734859952343366,410709600
2005-06-27,1.1137458086013794,1.1437655952553456,1.1011372777603348,1.10594030334091,600171600
2005-06-28,1.1200507879257202,1.1284564144607634,1.1158479746581986,1.1254548344252722,350299600
2005-06-29,1.0918316841125488,1.119450114595005,1.084326284820043,1.117648766659284,448358400
2005-06-30,1.1050409078598022,1.1155478911569434,1.0900309030916078,1.0990367456277652,418390000
2005-07-01,1.0957341194152832,1.1098437999891855,1.0894299496868778,1.1056409867692583,250000800
2005-07-05,1.1401649713516235,1.1452680096467478,1.0957344591429805,1.0972357005225544,454269200
2005-07-06,1.1224515438079834,1.1455670522890802,1.1167474932100458,1.1320583975106917,394626400
2005-07-07,1.1296573877334595,1.1335591903742757,1.1047405215613464,1.105040629394348,383723200
2005-07-08,1.1482689380645752,1.1491700630730193,1.1248534156473364,1.1368616353612178,290735200
2005-07-11,1.143765926361084,1.1602771645107077,1.134159972622031,1.1518715416519563,388788400
2005-07-12,1.1479692459106445,1.15277307663136,1.1380632802190818,1.1476692382099745,387038400
2005-07-13,1.151271939277649,1.1557748608760876,1.1377624730614597,1.149470590272906,684835200
2005-07-14,1.2233195304870605,1.2611449395694732,1.207709514993867,1.224520763384742,2096060400
2005-07-15,1.2473361492156982,1.2479362646387564,1.2146138762896974,1.2299238838851276,687682800
2005-07-18,1.2455344200134277,1.263846101356521,1.2419317245179882,1.2431329570261744,586297600
2005-07-19,1.2965688705444336,1.297770003318712,1.2329264692270618,1.2464351296674387,671062000
2005-07-20,1.309776782989502,1.3148807180098019,1.2803571107361835,1.2866613763204884,453395600
2005-07-21,1.2995707988739014,1.3220861056760262,1.2878633844409546,1.3118791305193271,404264000
2005-07-22,1.3208856582641602,1.3208856582641602,1.302573166251095,1.30407440701923,301106400
2005-07-25,1.3151813745498657,1.329291051282739,1.3127799107964655,1.3205845176906004,294627200
2005-07-26,1.309776782989502,1.3241865615258854,1.3016712700374236,1.3211849835941067,268592800
2005-07-27,1.3205841779708862,1.322986442729856,1.2809583327834684,1.3157811514967184,283749200
2005-07-28,1.314881443977356,1.3208856051849298,1.2998715419732085,1.3163818830615048,251311200
2005-07-29,1.2803574800491333,1.3322925589742394,1.2686501704049054,1.3076758051227908,562080400
2005-08-01,1.2833601236343384,1.2932661866491049,1.263246286541307,1.2779561788802787,314249600
2005-08-02,1.2965688705444336,1.3058747186087731,1.2791574053634733,1.2875630301155483,296875600
2005-08-03,1.297469139099121,1.3001715125803142,1.2839604781877003,1.2965689157554656,258322400
2005-08-04,1.2821589708328247,1.290864702648357,1.2695505348270624,1.287562915502104,269304000
2005-08-05,1.2905646562576294,1.3016718523129593,1.26144497846706,1.275554755826331,241931200
2005-08-08,1.2803574800491333,1.2983699589224806,1.2791571491388984,1.2908645589860572,176383200
2005-08-09,1.315481185913086,1.3175825413759625,1.2881628634752413,1.288762978770991,380839200
2005-08-10,1.3022732734680176,1.332593191559833,1.3001718166138392,1.3208858764246632,360945200
2005-08-11,1.3208856582641602,1.3244874537127391,1.2983703534398625,1.302573166251095,271983600
2005-08-12,1.383927583694458,1.3875294786517693,1.3016717901347519,1.3046742710923236,916036800
2005-08-15,1.4313586950302124,1.45087151112302,1.3944344183738722,1.3953346414474024,1086727600
2005-08-16,1.3884305953979492,1.4259558982834377,1.3872294626513069,1.4226533092956521,537622400
2005-08-17,1.4154486656188965,1.424154397075027,1.3920322410383426,1.392933366059751,499724400
2005-08-18,1.3899309635162354,1.4109450238419665,1.3734206246954053,1.408243452278454,442559600
2005-08-19,1.3758223056793213,1.4019395056426125,1.3740209570770565,1.3893309672533947,376569200
2005-08-22,1.377022385597229,1.403440490225967,1.3587106989094608,1.385428009520544,387732800
2005-08-23,1.3731200695037842,1.3839279617932363,1.360511630055523,1.3764226591752848,295604400
2005-08-24,1.3740211725234985,1.4145481656299432,1.3686172260723253,1.3689173339829737,572070800
2005-08-25,1.382726788520813,1.3956353354866942,1.375221385918515,1.384528137250907,276253600
2005-08-26,1.3731200695037842,1.3911324550967716,1.3617127630508286,1.3845281775804958,261058000
2005-08-29,1.3761223554611206,1.3818264086877965,1.3587108895538096,1.3590109974047344,256295200
2005-08-30,1.3980367183685303,1.4046410955107904,1.3785238952150827,1.3806253517076859,518761600
2005-08-31,1.407643437385559,1.4118462497508781,1.3890308394777877,1.406742312249033,402956400
2005-09-01,1.3887304067611694,1.416048730846382,1.3836264704533368,1.4109447945385494,356367200
2005-09-02,1.3875294923782349,1.4049417578020336,1.3845278130145053,1.3899309561127504,222378800
2005-09-06,1.4649819135665894,1.4673833780487815,1.3974367920381894,1.4019397132975049,818619200
2005-09-07,1.4613791704177856,1.4829942524602748,1.4385645586894147,1.4724871700275457,963074000
2005-09-08,1.4944010972976685,1.5046080693877795,1.4751883859636834,1.4814926539417455,702640400
2005-09-09,1.5403319597244263,1.5415330923201052,1.494701145846842,1.503106769349062,615641600
2005-09-12,1.5430338382720947,1.5499391245859793,1.5184179800759796,1.5340280975923917,452796400
2005-09-13,1.525622010231018,1.53973168440824,1.510612012765968,1.5316260693387935,492884000
2005-09-14,1.4892985820770264,1.5367299609529506,1.4847956607816584,1.5328271552754997,474426400
2005-09-15,1.497102975845337,1.5064097266303091,1.480892742084335,1.5010057809608517,415156000
2005-09-16,1.5373308658599854,1.5373308658599854,1.4995055456991784,1.50791117240158,591004400
2005-09-19,1.5802586078643799,1.5877640076486654,1.5325264416439404,1.5325264416439404,783731200
2005-09-20,1.5967704057693481,1.6153830073109041,1.588664887293889,1.5907663439882969,819828800
2005-09-21,1.5643478631973267,1.592567217469488,1.5568433639057053,1.589865645821919,434747600
2005-09-22,1.5580434799194336,1.575155635789894,1.5406320178883228,1.557443264351206,463727600
2005-09-23,1.5970700979232788,1.606075937743069,1.556243109698449,1.5640477166222533,558457200
2005-09-26,1.6162829399108887,1.6378971161996654,1.6006728239503731,1.6219869926184816,546562800
2005-09-27,1.6042742729187012,1.6282908096618958,1.6039741651597992,1.6186840546805237,341703600
2005-09-28,1.5334274768829346,1.5943682934121228,1.5187175866092608,1.5931671608945615,1125544000
2005-09-29,1.5712531805038452,1.5787577806281032,1.5253223503204234,1.5379307879660997,636846000
2005-09-30,1.6093788146972656,1.6105791459816385,1.557443719584215,1.57095328335596,531633200
2005-10-03,1.6342954635620117,1.6372971432771177,1.611480052369197,1.6258898384925298,507553200
2005-10-04,1.613581895828247,1.6616141937522144,1.6102793058474896,1.6496058687637754,539459200
2005-10-05,1.5844618082046509,1.631893978497592,1.583561584870004,1.6309928533363633,610769600
2005-10-06,1.5520401000976562,1.6057756255776976,1.5271233385358904,1.5970698946838864,757537200
2005-10-07,1.5400320291519165,1.558944734309785,1.517516727415927,1.5526405660591274,677882800
2005-10-10,1.5121138095855713,1.558344851265656,1.5094114358864243,1.5538410287043611,507505600
2005-10-11,1.5487380027770996,1.5571436285563893,1.5130140431136367,1.537930912779389,1225884800
2005-10-12,1.4784910678863525,1.5100122093581942,1.4370630615054498,1.4604785862335143,2697486400
2005-10-13,1.6132816076278687,1.6195857771363724,1.4790914967637312,1.4841946335016445,1865575600
2005-10-14,1.6210856437683105,1.6315927228417562,1.5847615798006651,1.6219867687383414,1035552000
2005-10-17,1.6042742729187012,1.6279908021059184,1.581459670254982,1.620485402654407,616834400
2005-10-18,1.5673506259918213,1.619585730104802,1.5670505181123402,1.5985716653484103,609588000
2005-10-19,1.6493055820465088,1.6499057978249057,1.537330769351527,1.5631478636540976,1008683200
2005-10-20,1.6853293180465698,1.6961364057733028,1.6315928849925563,1.6351954813749991,1357762000
2005-10-21,1.670919418334961,1.710546174528478,1.661913678982825,1.706343262357285,796726000
2005-10-24,1.7048420906066895,1.7048420906066895,1.6538081293120879,1.658611157092507,609753200
2005-10-25,1.6841281652450562,1.7066433666256278,1.6718206380760363,1.6931348069337882,465127600
2005-10-26,1.7120475769042969,1.727957601027587,1.6787250856133111,1.6895321742637859,631593200
2005-10-27,1.6634148359298706,1.7114463118217613,1.6634148359298706,1.7108460962333247,411541200
2005-10-28,1.6351953744888306,1.6940348389363256,1.626189635643459,1.6823275287417463,769787200
2005-10-31,1.728859305381775,1.740566620586046,1.6436017012679844,1.6571112672448258,940844800
2005-11-01,1.7261561155319214,1.7453696278966224,1.707243412384199,1.7183515091721442,749686000
2005-11-02,1.7997056245803833,1.8012068651102107,1.7291587428142794,1.732761439517618,857060400
2005-11-03,1.8567439317703247,1.8708527022228016,1.8033075223128041,1.8090116732962966,884382800
2005-11-04,1.8357309103012085,1.8384325828883339,1.789800071448696,1.8117142614738864,878035200
2005-11-07,1.8081109523773193,1.8513402996403356,1.8054092810031406,1.826723446050302,638831200
2005-11-08,1.798205018043518,1.8126148014841217,1.7741883782993915,1.799705456809909,473765600
2005-11-09,1.8045094013214111,1.837530882076596,1.8012069125558687,1.8012069125558687,552930000
2005-11-10,1.8366307020187378,1.837230917692359,1.7714871606378035,1.8204196682775435,665344400
2005-11-11,1.8474383354187012,1.8645497979191774,1.841434172852948,1.8474383354187012,425448800
2005-11-14,1.8447359800338745,1.8606462015933412,1.828524949272232,1.8474374510833973,369933200
2005-11-15,1.8696527481079102,1.8936683836399624,1.8450358950134083,1.8492388065866399,536841200
